Country Name,Country Code,Series Name,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Canada,CAN,"Total employment, total (ages 15+)",13133829,13183717,13428577,13624002,13732808,14039731,14399003,14774444,15126383,15301405,15646673,16047491,16319465,16536045,16779839,17170833,17433060,17148726,17388923,17627670,17859686,18125758,18246655,18369921,18531444
Canada,CAN,"Self-employed, total (% of total employment) (modeled ILO estimate)",15.18299961,15.7670002,15.57800007,15.71100044,16.24399948,17.13699913,17.22200012,16.99200058,16.17200089,15.29599953,15.23900032,15.44099998,15.47000027,15.65200043,15.31000042,15.53899956,15.62199974,16.14299965,15.85299969,15.50500011,15.39900017,15.47299957,15.34500027,15.4119997,15.35499954
Canada,CAN,New businesses registered (number),,,,,,,,,,,,,,,,,,,,,,,,1376,1564
Canada,CAN,Research and development expenditure (% of GDP),,,,,1.61214,1.61903,1.71697,1.7637,1.86873,2.02921,1.97782,1.97528,2.00594,1.97345,1.95161,1.91287,1.8637,1.91904,1.84066,1.79853,1.79709,1.69164,1.61548,,
Cayman Islands,CYM,GDP growth (annual %),,,5.305202786,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,GDP per capita (constant 2005 US$),,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Exports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Imports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Agriculture, value added (% of GDP)",,,,,,,,,,,,,,,0.252791339,0.268605826,0.282316132,0.330867691,0.333062872,0.340817112,0.344416342,,,,
Cayman Islands,CYM,"Industry, value added (% of GDP)",,,,,,,,,,,,,,,7.233607611,6.780073766,6.873935021,5.690195607,4.860608978,4.59908541,4.670400875,,,,
Cayman Islands,CYM,Tax revenue (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Total employment, total (ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Self-employed, total (% of total employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,New businesses registered (number),,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,GDP growth (annual %),-6.424078199,0.335275685,4.89994941,7.200045558,-4.000092964,5.299936018,4.700142379,3.599974904,-2.48943244,4.464739026,3.616542192,-5.397485219,5.994884228,0.908210515,4.77108543,4.607534855,2.054130962,1.70923922,3.046634733,3.300719157,4.112797869,-36.69995244,1.040018047,4.799886081,4.531285963
Central African Republic,CAF,GDP per capita (constant 2005 US$),414.1763463,404.4071651,412.9998621,431.4989013,404.225168,415.7875336,425.6399074,431.4727716,411.9383943,421.659424,428.4774575,397.8115393,414.0304521,410.4150553,422.4389078,434.2507044,436.0739488,437.6016173,446.4436878,458.333018,475.6676415,300.4797421,302.5465308,314.9266856,325.7204657
Central African Republic,CAF,Exports of goods and services (% of GDP),16.8657,17.09955455,23.39941089,22.22094496,21.47038628,26.88428026,22.65688657,19.22365028,20.37221359,17.15725384,15.96270494,18.23600384,13.99791751,13.36275333,14.31600515,14.11532742,11.0036647,10.68441716,11.8072539,11.51483211,11.64915581,14.45148895,13.03008901,12.61192275,12.72904297
Central African Republic,CAF,Imports of goods and services (% of GDP),26.36337608,22.88906748,25.01862134,28.25494616,25.61401875,28.9342281,28.3926453,23.98869362,25.2875684,22.5732459,20.14585984,17.99522216,19.24603741,21.70818354,22.07986508,23.4655716,23.43385711,23.23560283,26.50978916,22.02756873,21.78209867,25.00493511,37.56251599,34.57869944,30.02529211
Central African Republic,CAF,"Agriculture, value added (% of GDP)",43.93173554,43.844431,42.80708288,44.0648771,50.16041495,51.41641895,51.53982158,48.30976728,49.50061309,51.02570743,50.90021681,54.26917559,52.60911104,52.18920467,52.55639226,51.18026714,52.55798259,51.08442774,50.2888287,51.58552512,50.74993635,43.77255908,40.59431391,39.99805339,40.47354164
Central African Republic,CAF,"Industry, value added (% of GDP)",19.74751353,20.6941119,20.96678629,20.10902657,16.17436542,13.70578315,13.36433712,13.47797428,13.89835156,13.69265973,13.27262346,13.05669811,13.32134111,13.55852433,13.57957767,13.55601798,12.6103975,12.81382681,12.81002574,13.13551069,12.98382044,15.93067883,16.02348671,15.51485293,15.14483156
Central African Republic,CAF,Tax revenue (% of GDP),,,,,,,,,,,,,,,,,9.055747945,9.170847528,10.07205301,9.289376412,,,,,
Central African Republic,CAF,"Total employment, total (ages 15+)",1192122,1226314,1261439,1297163,1328670,1359080,1390219,1421908,1454834,1481919,1509507,1538219,1566336,1595583,1621840,1648755,1674623,1696797,1713895,1718419,1716744,1715429,1713007,1716220,1741267
Central African Republic,CAF,"Self-employed, total (% of total employment) (modeled ILO estimate)",72.5719986,72.34799957,71.18099976,71.72799683,74.86699677,75.9469986,76.15899658,74.0759964,74.5,74.8789978,74.78500366,76.68199921,75.76799774,75.36499786,75.18900299,74.48500061,75.05699921,74.41999817,73.98200226,73.84400177,73.21700287,72.85700226,69.44400024,69.11599731,69.09799957
Central African Republic,CAF,New businesses registered (number),,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP growth (annual %),8.001443346,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085
Chad,TCD,GDP per capita (constant 2005 US$),568.7343432,464.2854963,494.9998681,484.7580877,479.0421251,489.0952615,505.1620853,484.0825587,462.5285998,497.3468034,519.2766504,573.3343744,737.9875274,835.1955417,812.0086003,811.0162819,808.8890039,815.9680472,896.5697341,867.9990632,914.1186511,934.702546,967.1027773,962.6559226,874.7670721
Chad,TCD,Exports of goods and services (% of GDP),11.09074639,13.32344611,16.105602,21.92901755,17.54350925,18.54383608,18.49162606,18.31812077,16.89009643,14.66578754,12.6899406,24.63296691,51.00885806,47.97727419,47.58444122,44.50349386,42.69450541,35.13835288,36.8456059,38.87725693,38.46805422,33.56559167,34.16136289,29.8930571,28.19169373
Chad,TCD,Imports of goods and services (% of GDP),24.81381364,29.32388722,34.88274936,33.76753903,29.06652395,30.76926506,29.56735683,32.18974699,34.68107558,49.6561205,113.6608673,58.74594805,50.75973286,37.86947084,48.32878742,40.22753001,37.59516101,41.97111149,43.54510339,41.80381796,42.10756547,39.08332409,42.46516028,36.42992884,39.6708289
Chad,TCD,"Agriculture, value added (% of GDP)",34.32443894,31.37189478,37.21826977,35.05869459,37.54791875,38.34466366,39.00494665,38.06880108,40.70509403,40.2954383,37.9029524,32.28602338,22.89717623,53.81412435,55.77192044,54.67325498,54.5898348,46.54939263,51.94562302,51.19620013,54.89981381,50.04519248,50.64757656,50.21298666,49.45285022
Chad,TCD,"Industry, value added (% of GDP)",13.04742577,13.60643548,11.72821691,13.34296503,12.44695031,13.66709625,12.87215534,12.21439304,10.91266173,13.08315666,14.25984015,23.41350523,45.97528662,9.239160353,10.03454314,9.705057447,10.46866087,13.20989169,11.96806254,12.60900443,12.93363239,13.32971956,14.51112074,13.60266951,14.64446721
Chad,TCD,Tax revenue (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Total employment, total (ages 15+)",2260934,2329202,2399420,2476222,2551853,2633200,2720969,2816893,2919218,3021564,3133963,3251315,3371166,3496144,3617884,3741118,3869313,4003580,4142833,4289962,4441505,4601105,4765738,4936193,5098501
Chad,TCD,"Self-employed, total (% of total employment) (modeled ILO estimate)",94.51100159,94.72499847,94.51899719,94.44100189,94.18299866,94.27100372,94.33599854,94.06099701,93.91799927,93.98600006,93.77899933,93.60900116,93.0510025,92.4280014,92.31500244,92.36000061,92.22699738,92.29000092,92.15200043,91.88600159,91.91300201,91.71299744,91.61199951,91.68099976,91.83799744
Chad,TCD,New businesses registered (number),,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,GDP growth (annual %),,,,,,,,3.770263675,5.826641469,-1.51296126,-1.632206598,-3.202156942,0.224197396,1.377734157,4.882299364,5.898329661,,,,,,,,,
Channel Islands,CHI,GDP per capita (constant 2005 US$),,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,Exports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,Imports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Agriculture, value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Industry, value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,Tax revenue (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Total employment, total (ages 15+)",61441,62555,63553,63363,63581,64182,64943,65814,66524,66790,67477,68460,68520,69377,69787,70311,69837,70005,71611,71242,71551,72047,72833,72975,73394
Channel Islands,CHI,"Self-employed, total (% of total employment) (modeled ILO estimate)",17.51499939,17.34799957,17.10899925,16.91900063,16.73699951,16.37599945,16.06699944,15.72900009,15.50300026,15.33199978,15.22299957,15.05900002,14.90400028,14.70600033,14.49100018,14.4289999,14.36400032,14.58899975,14.83699989,14.84799957,14.84799957,14.79500008,14.7510004,14.61600018,14.57299995
Channel Islands,CHI,New businesses registered (number),,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,GDP growth (annual %),11.16670773,6.588783827,5.030197977,8.933295869,6.802916596,7.427889808,4.324579497,-0.412096167,5.326938419,3.303047313,3.106970532,4.091047685,7.209539709,5.742830489,6.317176343,4.905324504,3.529530553,-1.564239443,5.844177296,6.110918829,5.318628,4.045004298,1.766739784,2.305257138,1.265867603
Chile,CHL,GDP per capita (constant 2005 US$),6904.330444,7247.053536,7498.852089,8051.48659,8479.875279,8987.619522,9254.794789,9100.999171,9469.110468,9666.476055,9852.833928,10141.73198,10754.3066,11249.8679,11833.95202,12285.04838,12588.69122,12268.44115,12860.17764,13518.76508,14109.14333,14551.04442,14681.33076,14893.88065,14958.56225
Chile,CHL,Exports of goods and services (% of GDP),28.96179193,25.88068051,27.46324068,28.62625201,26.64554267,26.4704497,25.52113207,28.76613108,30.53170013,32.39863012,32.80393363,35.65904551,39.80237039,40.15981647,43.79510678,45.06900389,41.42416775,37.04077361,37.74511254,37.76195747,34.12185872,32.19947338,33.10535546,29.36666904,28.18355638
Chile,CHL,Imports of goods and services (% of GDP),27.29225862,27.72838389,25.75178803,26.34090127,28.12243213,28.47616391,28.80003161,26.58113603,28.78412198,30.7444961,30.58979187,30.65724111,29.93129296,31.4569444,29.3035443,31.33841161,39.36560568,29.29642931,31.31860345,34.44370847,34.14998768,32.77400322,32.15659845,29.58617478,27.32914681
Chile,CHL,"Agriculture, value added (% of GDP)",8.388103416,7.247513787,6.700865794,6.218212247,5.44562552,5.437201213,5.704290844,5.636934159,5.377918724,4.408927792,4.435255293,4.455067681,4.06381132,4.13388036,3.87711014,3.7105011,3.710723945,3.741181593,3.615889645,3.671206594,3.304780976,3.381868051,3.928128427,3.760876024,4.025773343
Chile,CHL,"Industry, value added (% of GDP)",32.13131915,31.5711705,32.67793817,33.7800496,34.27897761,33.79267982,30.90612352,30.55089867,31.42229659,31.82258122,31.96600263,33.41272034,36.00056642,36.85918549,41.10698791,39.94378159,34.23929362,34.44017576,35.69509452,34.701322,32.53911802,31.1937573,30.84802501,29.67373799,28.9295377
Chile,CHL,Tax revenue (% of GDP),15.74288974,16.31458996,15.62474421,15.10075395,16.17060719,15.92535405,15.85207689,15.17975701,16.15269282,16.03355182,16.20169514,15.94896337,16.40223152,18.02512363,19.49190685,20.25693262,18.71185961,14.5230955,17.3565144,18.85899085,18.99486687,17.3869727,16.96739149,17.43801408,17.41744114
Chile,CHL,"Total employment, total (ages 15+)",5058577,5265126,5279373,5341960,5333132,5473140,5598622,5491417,5504900,5605302,5682529,5845281,6091721,6199363,6404364,6721277,6883776,6804737,7331269,7669113,7821153,7975235,8065175,8185330,8245663
Chile,CHL,"Self-employed, total (% of total employment) (modeled ILO estimate)",28.29999924,27.67399979,27.6970005,30.77300072,29.95199966,29.62800026,30.84900093,30.8239994,30.60099983,31.41600037,31.54000092,31.78199959,31.86000061,29.88299942,28.97400093,27.8920002,27.27000046,29.61800003,27.42399979,27.57799911,26.35099983,26.74600029,27.14699936,26.92499924,27.82600021
Chile,CHL,New businesses registered (number),,,,,,,,,,,,,,,32112,34851,36698,38870,44353,58407,68439,85418,98433,102991,109974
Chile,CHL,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,0.3106,0.37518,0.35307,0.33098,0.35436,0.36486,0.39119,0.37655,0.38444,
China,CHN,GDP growth (annual %),14.21616358,13.86757602,13.05215872,10.94922737,9.928372463,9.230769231,7.837613919,7.667486171,8.491508492,8.33991055,9.130645945,10.03560303,10.11122346,11.39577594,12.71947902,14.23138804,9.654289373,9.399813171,10.63614046,9.536443008,7.85626211,7.757635146,7.297665959,6.900204817,6.7
China,CHN,GDP per capita (constant 2005 US$),888.9110041,1000.61181,1118.499577,1227.556407,1335.36268,1443.774742,1542.06413,1645.987996,1771.741506,1905.61078,2065.718579,2258.912105,2472.586556,2738.20546,3069.304781,3487.845766,3805.025999,4142.038286,4560.512586,4971.544929,5336.060143,5721.693819,6108.238775,6496.624013,6894.464522
China,CHN,Exports of goods and services (% of GDP),15.65821968,16.70229455,18.53674857,17.95101808,17.92329555,19.49316446,18.34232158,18.16269616,20.89344482,20.31214574,22.64474567,26.98075653,31.06133758,33.82985757,36.03502555,35.38817873,32.51957332,24.45665122,26.26741407,26.49432272,25.40819583,24.50498149,23.49505827,21.34807161,19.65837757
China,CHN,Imports of goods and services (% of GDP),14.48749678,19.35378332,17.23306642,16.32307795,15.89144991,15.0398529,14.08237469,15.36187057,18.51709397,18.21521353,20.10265796,24.82323147,28.44418664,28.3780353,28.44385835,26.71643833,24.93329888,20.14877647,22.6218853,24.10550867,22.699663,22.06025329,21.38150201,18.10499392,17.37543911
China,CHN,"Agriculture, value added (% of GDP)",21.32886138,19.3074684,19.47428273,19.59651961,19.32548555,17.89527674,17.15903476,16.06478847,14.67624166,13.98346135,13.30148771,12.34899897,12.91664817,11.6414956,10.62576053,10.28299697,10.25089863,9.786188981,9.530192941,9.434516062,9.419936158,9.295189652,9.059922416,8.832724007,8.562942661
China,CHN,"Industry, value added (% of GDP)",43.11644621,46.17770494,46.16423784,46.75173682,47.10544713,47.10025893,45.79880932,45.3610278,45.53727864,44.79457056,44.45171678,45.62396442,45.90140165,47.02377115,47.55856667,46.8610339,46.93247802,45.88377306,46.39605425,46.4006848,45.273502,44.0081519,43.10295577,40.93163605,39.88078035
China,CHN,Tax revenue (% of GDP),,,,,,,,,,,,,,8.569243858,9.057253983,9.76634573,10.092861,10.2927961,10.1895231,10.28412258,10.22284045,9.869762685,9.672442542,9.374282116,
China,CHN,"Total employment, total (ages 15+)",629243684,640005202,649810964,656858084,668305288,677013023,683272502,691165877,701559912,707117394,714397410,721949275,728106970,734632438,739560589,745081499,743504289,745981905,747197047,748604971,749420852,750070551,750444761,750830290,750458119
China,CHN,"Self-employed, total (% of total employment) (modeled ILO estimate)",66.8219986,64.15899658,61.88399887,59.59999847,57.83499908,56.91899872,56.39400101,55.79000092,54.98500061,54.16699982,53.0929985,51.39500046,49.2879982,47.65200043,45.9659996,44.24100113,42.48699951,41.59500122,40.22900009,39,38.21900177,37.63499832,37.05599976,36.78699875,36.3769989
China,CHN,New businesses registered (number),,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Research and development expenditure (% of GDP),,,,,0.56334,0.63885,0.64685,0.74934,0.89566,0.93917,1.05541,1.12382,1.21378,1.31015,1.37128,1.37416,1.44251,1.66249,1.71007,1.77648,1.90711,1.99102,2.02106,2.06558,
Colombia,COL,GDP growth (annual %),5.032677497,2.365650574,5.835811494,5.202437593,2.055854712,3.430293678,0.56978409,-4.204015244,4.419993,1.677898308,2.503980465,3.918271904,5.333022067,4.706555934,6.697515258,6.900627655,3.546804886,1.651549245,3.971800705,6.589511516,4.043943806,4.874065579,4.39360834,3.052016573,2.043059733
Colombia,COL,GDP per capita (constant 2005 US$),4472.686276,4497.982343,4679.241776,4841.367135,4862.068052,4951.246421,4904.74819,4629.498032,4764.167747,4774.975609,4825.831999,4945.95797,5139.976626,5312.082352,5596.734741,5910.29238,6048.094531,6078.315455,6250.655044,6592.402325,6789.525501,7051.04027,7291.691868,7446.182401,7531.982578
Colombia,COL,Exports of goods and services (% of GDP),17.70846422,16.42893196,14.99836183,14.53374289,15.1994617,14.84154374,15.00735084,18.34657875,15.91513972,15.38713577,14.81556968,16.57529971,16.77075142,16.84991592,17.63749746,16.53923243,17.78948399,16.03080966,15.93598373,18.7361065,18.25876189,17.571925,15.93654442,15.24861381,14.75780658
Colombia,COL,Imports of goods and services (% of GDP),15.75710185,18.75932586,20.91917562,20.96348743,20.84464548,20.75552435,20.90157222,17.80270056,16.75194575,18.51397603,18.16706954,19.94088381,19.09267551,18.78432249,20.53644458,19.79066142,20.26257741,18.24919201,17.76486262,19.9327627,20.0373359,20.12605261,21.38323658,23.37285065,21.70809603
Colombia,COL,"Agriculture, value added (% of GDP)",15.48079033,13.55878512,14.83153787,14.01806597,12.76881903,12.60647115,13.23578965,13.00077152,8.305719533,8.320972677,8.510005177,8.328774165,7.910983162,7.725572972,7.363674726,7.118532403,6.866255491,6.862618821,6.502007619,6.24655183,5.788720944,5.594675277,5.663714476,6.042071181,6.671482947
Colombia,COL,"Industry, value added (% of GDP)",34.24775547,35.16979958,29.00004149,29.06847466,28.42302771,27.00544973,26.32878015,26.63366718,27.30577228,27.22281504,27.52901277,28.90378013,29.72589209,30.0085843,30.77744609,30.63177381,32.42162358,31.70830303,32.02006151,34.27231107,34.5721426,34.16073537,32.71449611,30.53851312,29.71843466
Colombia,COL,Tax revenue (% of GDP),,,,,,,13.74373215,13.47692128,11.21975419,,,11.25882686,,,,,12.93561105,12.59804279,12.12291329,14.55540092,13.27213342,14.09308371,14.9814436,15.09516722,13.32623872
Colombia,COL,"Total employment, total (ages 15+)",11233325,11768597,12184222,12611480,12669249,13126840,13206341,12907273,13323860,14788651,15228107,16042607,16697452,17646525,18055008,18965173,19556913,19976445,20780902,21548686,22268345,22703617,23161976,23649996,23847712
Colombia,COL,"Self-employed, total (% of total employment) (modeled ILO estimate)",52.13600159,52.51800156,51.04399872,50.8390007,50.62400055,50.25999832,49.97499847,50.23300171,50.86600113,50.76100159,49.91899872,50.82899857,51.15100098,48.4679985,42.99599838,45.15100098,51.09899902,52.74300003,52.90999985,53.56200027,52.73600006,52.01300049,51.13800049,50.7859993,51.00699997
Colombia,COL,New businesses registered (number),,,,,,,,,,,,,,,31333,34843,37810,38265,45273,56434,62993,,71299,62417,76334
Colombia,COL,Research and development expenditure (% of GDP),,,,,0.29837,0.273,,,0.1297,0.13174,0.13962,0.15621,0.15342,0.14995,0.14857,0.17704,0.19289,0.18956,0.18933,0.20294,0.21867,0.27318,0.25053,0.24177,
Comoros,COM,GDP growth (annual %),8.530923433,3.005937478,-5.276682038,3.610129478,-1.291668436,4.030340669,1.282662475,1.924123666,10.84807495,2.332936494,2.324779259,2.104101953,1.919602379,2.837407764,2.646899868,0.800152799,0.400266855,1.949999978,2.199999982,2.600000088,2.999999972,3.499999994,2.061639469,1.015118459,2.200000023
Comoros,COM,GDP per capita (constant 2005 US$),843.6137968,844.1646354,777.1288938,782.9677298,751.9239347,761.462178,751.129339,746.0924069,806.4294733,805.1555286,804.2113184,801.7987558,798.0105715,801.3334599,803.113048,790.3674769,774.6849213,770.9947111,769.1742883,770.3227581,774.4709894,782.5169021,779.8398219,769.477378,768.4389602
Comoros,COM,Exports of goods and services (% of GDP),18.04053479,19.96998606,20.0734315,19.76339677,18.32368373,18.14294638,11.35431204,12.7113697,22.98911555,18.32185979,15.5869127,18.89896744,15.46926952,15.0123597,14.8049465,15.45788507,14.17026728,14.82401982,16.48142533,17.3516058,15.68610375,16.32060004,16.87471351,17.7904167,15.94211172
Comoros,COM,Imports of goods and services (% of GDP),41.85046411,37.71170543,47.24825794,44.56641939,41.38094807,43.0239321,37.25695938,33.91352571,28.11037253,29.52323496,28.16421151,31.86839378,32.46325342,36.38054977,38.33119851,41.37728048,48.80684024,48.38572412,51.67938449,52.23686912,56.31738487,59.85169089,60.29883327,47.2851598,43.74482203
Comoros,COM,"Agriculture, value added (% of GDP)",39.51006273,39.11056919,37.61683753,40.89181219,40.89130631,40.89352261,40.92945658,40.9497772,38.89620391,40.89154814,41.09164212,41.09187038,41.08844753,41.22451125,40.97222222,40.83160441,42.56361805,42.59393939,39.57402972,38.78690026,36.86808612,35.89626885,34.52633186,33.58358966,
Comoros,COM,"Industry, value added (% of GDP)",11.44085838,11.95867724,13.61714781,11.94304935,11.9425095,11.94127911,11.94296087,11.94275262,11.23999294,11.94267911,11.81345945,11.81352508,11.81242305,11.81317866,11.65123123,10.88545759,12.49252975,11.78505051,11.80425869,11.40998144,11.31611935,11.06469236,10.94210877,10.76224169,
Comoros,COM,Tax revenue (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Total employment, total (ages 15+)",96252,99230,102573,105697,108979,112142,115482,118895,122086,125531,129099,132815,136709,140771,144872,149282,153936,158723,163699,168697,173902,179264,184852,190640,196237
Comoros,COM,"Self-employed, total (% of total employment) (modeled ILO estimate)",73.26200104,73.49199677,73.01200104,72.56199646,73.07700348,72.64099884,72.57099915,72.26599884,71.34300232,71.13800049,70.91999817,70.9260025,70.91699982,70.82099915,70.77600098,70.47399902,70.40799713,70.28800201,70.08100128,69.94499969,69.79000092,69.47899628,69.33499908,69.3010025,69.06099701
Comoros,COM,New businesses registered (number),,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD,GDP growth (annual %),-10.50000856,-13.46905054,-3.899996803,0.69999883,-1.023172642,-5.617046599,-1.624154045,-4.270140831,-6.910927317,-2.100173025,2.947765184,5.577822311,6.738373933,6.135151155,5.320979565,6.259477765,6.225894269,2.85506401,7.107976576,6.87467089,7.086898947,8.481956636,9.470288098,6.91618781,2.399379098
"Congo, Dem. Rep.",COD,GDP per capita (constant 2005 US$),533.3598836,443.843661,411.2817884,400.9974303,385.992833,355.5041384,341.8498002,319.7079274,290.1676935,276.3373273,276.2548929,282.8426078,292.541949,300.7514453,306.7181759,315.4588336,324.2420875,322.6204891,334.2317394,345.4812198,357.8164082,375.4442663,397.5820234,411.279136,407.5637142
"Congo, Dem. Rep.",COD,Exports of goods and services (% of GDP),16.38418079,11.32986627,22.62529441,28.48228831,30.00276309,18.75000023,29.79008829,23.63566992,11.44961203,11.98768483,15.67134281,24.00044304,22.72951351,22.94418278,21.70009853,39.07191379,39.02779926,26.81378781,41.11115416,39.51561667,30.80300902,36.44586131,36.83218885,27.7255678,27.21898417
"Congo, Dem. Rep.",COD,Imports of goods and services (% of GDP),17.51412429,9.101040119,19.89142805,23.72624311,30.31349366,15.00000019,32.88921844,17.5419909,15.56479089,13.05425268,13.64550284,30.03091314,26.60690111,29.37042192,26.26316109,41.07014126,44.74449239,36.13309155,49.63645614,45.68252753,37.54870238,41.02008384,41.85796128,31.60686316,32.37186217
"Congo, Dem. Rep.",COD,"Agriculture, value added (% of GDP)",49.15254237,51.30014859,56.54402804,56.54398926,33.26198154,47.50000059,46.49996743,52.36616493,31.97235827,32.87090402,26.58377932,26.05383881,23.87935949,21.57938225,21.21006065,21.6022053,22.61867976,23.6746667,21.42849112,20.91707601,20.44106071,19.31666763,18.56251731,18.3703885,18.59975364
"Congo, Dem. Rep.",COD,"Industry, value added (% of GDP)",16.38418079,16.38187221,15.87199273,16.86400697,32.35395775,21.25000027,20.44565031,18.71444886,22.4057063,30.01626655,32.61833688,28.85793841,31.78242349,31.79221049,29.73453615,30.20697114,33.2234554,33.01591566,38.68914996,40.94273752,40.25475638,41.28634596,42.97984786,41.7048639,41.16138163
"Congo, Dem. Rep.",COD,Tax revenue (% of GDP),2.726873823,3.408089401,2.65117845,4.931615769,4.760047119,4.053750051,5.349763314,3.459796738,0.779702331,2.752459063,4.235473727,4.040197901,5.276738972,5.920611298,6.828222392,6.992189786,8.966883509,7.892170866,8.350447756,,,,,,
"Congo, Dem. Rep.",COD,"Total employment, total (ages 15+)",14153580,14722590,15267960,15773668,16197841,16594254,16975469,17384465,17843293,18324737,18851199,19421354,20027285,20665282,21304440,21981963,22696806,23450869,24231080,25017239,25840198,26696956,27587373,28515784,29465261
"Congo, Dem. Rep.",COD,"Self-employed, total (% of total employment) (modeled ILO estimate)",64.35199738,64.91000366,63.71900177,63.20199966,62.16999817,63.35400009,63.84700012,63.11000061,63.16199875,62.99200058,62.38600159,61.82400131,60.78099823,60.81700134,60.54899979,60.17200089,59.53300095,59.82899857,59.00400162,58.47800064,58.08399963,57.36399841,56.72499847,56.93299866,57.36500168
"Congo, Dem. Rep.",COD,New businesses registered (number),,,,,,,,,,,,,,,,,534,705,754,413,819,565,1613,1701,1565
"Congo, Dem. Rep.",COD,Research and development expenditure (% of GDP),,,,,,,,,,,,,0.268,0.05799,0.06114,0.13913,0.08536,0.07981,,,,,,,
"Congo, Rep.",COG,GDP growth (annual %),2.611948052,-0.979683206,-5.493075745,3.985324378,4.290481556,-0.62481215,3.73755277,-2.582199357,7.575980392,3.8026019,4.581870061,0.813264075,3.476631623,7.755758978,6.235997013,-1.58222275,5.572233235,7.468942484,8.751601459,3.420665681,3.799971313,3.440705249,6.779916158,2.646485877,-2.800018788
"Congo, Rep.",COG,GDP per capita (constant 2005 US$),2699.573097,2600.989475,2391.310326,2418.426747,2452.138075,2368.340133,2387.561298,2260.729824,2364.612918,2387.848636,2430.285145,2383.359123,2395.819621,2503.312055,2573.509881,2447.511634,2496.502308,2595.748499,2737.34233,2751.91068,2782.111882,2806.347432,2922.973185,2925.527748,2771.397345
"Congo, Rep.",COG,Exports of goods and services (% of GDP),40.69209692,42.83637057,58.51702125,64.70457016,68.45821343,75.59663937,76.27762977,72.29007107,80.29714722,77.42002685,81.51642548,80.8123656,80.52979283,84.15817311,84.15967781,78.52948416,75.15149621,70.41797712,85.11967006,87.28305094,83.77514731,76.5324601,72.98675034,69.27556739,57.08427917
"Congo, Rep.",COG,Imports of goods and services (% of GDP),16.44860896,31.33982371,74.21922717,63.6079341,59.94944987,60.16154016,72.62403269,59.10411923,43.61273719,53.31245423,53.93964559,76.04941174,50.83840588,54.5053942,65.61996668,53.52311323,47.0024926,50.20542228,54.69792897,57.83572831,60.32926753,66.0719813,70.25263291,96.37029556,79.4347017
"Congo, Rep.",COG,"Agriculture, value added (% of GDP)",11.52756311,11.24851993,10.31393786,10.4525658,8.986689236,9.139190086,10.95556908,8.355757952,5.304252999,5.799931651,6.261580123,6.275223939,5.509406303,4.544180397,3.960322565,4.327298473,3.676959489,4.505890479,3.830407012,3.383113301,3.925774106,4.362166032,4.834284371,7.243495885,8.729036765
